ï»¿College_id,College_name,survey_year,faculty_name,department_name,levell,programme_id,programme,discipline_group_id,discipline_group,discipline,type,year,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,passion_interest
51650,ST. AUGUSTINEs COLLEGE,2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),31,English,Arts,General,3,4523691,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,,"* Literature and Language
* History
* Philosophy
* Sociology
* Psychology
* Economics
* Political Science
* International Relations
* Art History
* Music
* Theater"
33335,"Smt. Kamlabai Tripathi College, Bargi Nagar, Jabalpur",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,3,4523747,2.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,8,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Literature
* Languages
* Philosophy
* Art history
* Music
* Theatre
* Religion
* Anthropology
* Sociology
* Economics
* Political science
* Psychology"
12378,"PRAYAG MAHAVIDYALAYA, SHIVMANGAL NAGAR, HETAPATTI,",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Self Financing,1,4523967,99.0,42.0,32.0,13.0,0.0,0.0,136.0,55.0,267,110,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature and Languages
* History and Archaeology
* Philosophy
* Religious Studies
* Music and Fine Arts
* Sociology and Anthropology
* Political Science and International Relations
* Economics and Business
* Education
* Psychology
* Communications and Media Studies
* Environmental Studies and Sustainability"
37183,"Aishwarya College, A-9, Hudco Quarters, Kamala Nehru Nagar, Jodhpur",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,General,2,4524005,40.0,8.0,5.0,1.0,2.0,0.0,14.0,0.0,61,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in finance and accounting
* Passion for analyzing financial data
* Desire to understand the business world
* Ambition to work in the corporate sector
* Aspiration to start their own business
* Interest in economics and policy-making
* Passion for managing and analyzing data
* Aim to work in the field of taxation
* Desire to become a financial advisor
* Aspiration to work in the banking sector"
44772,Raipur Block Mahavidyalaya,2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),179,Cultural Studies,HISTORY,General,3,4524261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Arts and Culture
* Literature and Philosophy
* History and Archaeology
* Sociology and Anthropology
* Psychology and Emotional Well-being
* Language and Communication
* Social Justice and Advocacy
* Critical Thinking and Analysis
* Creative Expression and Artistic Practice
* Foreign Language and International Studies
* Global Perspectives and Intercultural Understanding"
16507,Thiruvalluvar College of Engineering and Technology,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,20,Electronics Engineering,Electronics and Instrumentation Engineering,Self Financing,2,4525051,0.0,0.0,20.0,5.0,0.0,0.0,6.0,2.0,26,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Problem-solving
* Mathematics and physics
* Design and construction
* Innovation and creativity
* Engineering challenges
* Making a difference in the world
* Working with cutting-edge technologies
* Hands-on learning
* Building and troubleshooting
* Leadership and teamwork
* Professional development"
16507,Thiruvalluvar College of Engineering and Technology,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,23,Mechanical Engineering,Automobile Engineering,Self Financing,2,4525061,0.0,0.0,28.0,0.0,2.0,0.0,10.0,0.0,40,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Passion for problem-solving and innovation
* Interest in designing, building, and testing structures and systems
* Curiosity about the latest technologies and advancements
* Desire to make a tangible impact on the world
* Fascination with the physical and mathematical principles governing the universe
* Aptitude for mechanics, mathematics, physics, and computer science
* Interest in collaborating with others to achieve common goals
* Aspiration to pursue a career in engineering and its related fields
* Desire to acquire specialized knowledge and skills in a specific engineering discipline
* Enthusiasm for applying scientific principles to practical applications"
26231,"Swasthya Swasthya Kalyan Homoeopathy Medical College & Research Institute, Jaipur",2015,,,Under Graduate,56,B.H.M.S.-Bachelor of Homeopathic Medicine and Surgery,71,Homeopathy,MM REPERTORY ORGANON,Self Financing,5,4525154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in alternative medicine
* Passion for treating patients with natural remedies
* Desire to understand the human body and its natural healing processes
* Belief in the holistic approach to healthcare
* Interest in health and wellness
* Want to make a difference in the lives of others
* Passion for learning about traditional medicine
* Belief in the importance of prevention and self-care
* Interest in research and clinical practice
* Desire to pursue a career in medicine or healthcare"
16504,Sri Venkateswara College of Engineering and Technology,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,Civil,Self Financing,4,4525218,9.0,0.0,13.0,3.0,2.0,0.0,42.0,8.0,66,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,"* Mathematical Aptitude
* Problem-Solving Abilities
* Creativity
* Interest in Science and Technology
* Passion for Design and Innovation
* Analytical Skills
* Hands-on Learning Preferences
* Desire to Make a Tangible Impact on Society
* Interest in Solving Complex Technical Problems
* Curiosity About the Physical World
* Entrepreneurial Mindset
* Passion for Sustainability"
36937,Gnanamani College of Technology,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,Civil Engineering,Self Financing,1,4525360,5.0,3.0,60.0,12.0,4.0,1.0,45.0,10.0,114,26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,,"* Physics
* Mathematics
* Chemistry
* Technology
* Innovation
* Problem-solving
* Design
* Construction
* Infrastructure
* Sustainability"
44662,Raja Rammohan Roy Mahavidyalaya,2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),174,Mathematics,Mathematics,General,1,4526061,13.0,8.0,2.0,0.0,0.0,0.0,3.0,1.0,18,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Scientific exploration and discovery
* In-depth understanding of natural phenomena
* Curiosity about the physical world
* Interest in solving complex problems
* Fascination with scientific theories and models
* Desire to contribute to scientific knowledge
* Aspiration for a career in research, academia, or STEM fields
* Passion for specific scientific disciplines, such as physics, chemistry, biology, or mathematics
* Appreciation for the role of science in society
* Interest in applying scientific principles to real-world challenges"
28204,"S.J.K.College, Kalanaur (Rohtak.)",2015,,,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Computer,Self Financing,2,4526202,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in computer programming
* Passion for technology and innovation
* Desire to work in the IT industry
* Aptitude for problem-solving and analytical thinking
* Enjoyment of mathematics and logic
* Interest in web development and design
* Aspiration to become a software engineer, web developer, or IT professional
* Curiosity about artificial intelligence, machine learning, and data science
* Motivation to contribute to the field of computer applications"
1301,"P D A College of Engineering, GULBARGA",2015,,,Under Graduate,9,B.Architecture-Bachelor of Architecture,14,Architecture,Architecture,General,2,4527326,10.0,9.0,1.0,1.0,1.0,0.0,18.0,8.0,30,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Passion for designing buildings and structures
* Interest in urban planning and sustainable design
* Creativity and artistic flair
* Strong analytical and problem-solving skills
* Appreciation for history and culture
* Desire to create functional and aesthetically pleasing spaces
* Interest in technical aspects of construction
* Environmental consciousness
* Leadership and communication skills
* Project management capabilities"
50359,"SRI VEDANARAYANA DEGREE COLLEGE, ERIKAMBATTU, NARAYANAVANAM",2015,,,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Science,Self Financing,2,4527421,2.0,1.0,4.0,0.0,0.0,0.0,6.0,1.0,12,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Mathematics
* Science
* Physics
* Chemistry
* Biology
* Research
* Laboratory work
* Problem-solving
* Data analysis
* Critical thinking
* Communication skills"
37044,Karpagam College of Engineering,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,20,Electronics Engineering,ETE,Self Financing,2,4527657,3.0,3.0,0.0,0.0,0.0,0.0,48.0,22.0,51,25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Mathematics and science
* Problem-solving
* Design and innovation
* Technology
* Infrastructure development
* Energy efficiency
* Sustainable solutions
* Robotics and automation
* Aerospace and aviation
* Automotive engineering
* Chemical engineering
* Civil engineering
* Computer science and engineering
* Electrical engineering
* Electronics and telecommunications engineering
* Industrial engineering
* Mechanical engineering
* Mining engineering
* Nanotechnology
* Nuclear engineering
* Petroleum engineering
* Software engineering
* Structural engineering"
45220,"VIDYA PRASARAK MANDAL VPMÃÂ¢Ãâ¬Ãâ¢S MAHARSHI PARSHURAM COLLEGE OF ENGINEERING, RATNAGIRI",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,23,Mechanical Engineering,Mechanical Engineering,Self Financing,1,4527736,14.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,23,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in mathematics and science
* Passion for problem-solving
* Desire to design and create
* Fascination with technology
* Interest in shaping the future
* Desire to make a meaningful contribution to society
* Love of learning and exploration
* Curiosity about how things work
* Problem-solving abilities
* Strong analytical skills
* Creativity and innovation
* Communication and interpersonal skills
* Teamwork and leadership abilities"
44647,Rabindra Mahavidyalaya,2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),156,Microbiology,Microbiology,General,3,4528224,13.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,14,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity about the natural world
* Passion for scientific research
* Desire to understand complex scientific theories
* Interest in pursuing a career in science
* Ambition to become a scientist
* Enjoyment of solving scientific problems
* Fascination with the scientific method
* Appreciation for the history of science
* Belief in the importance of scientific literacy
* Desire to contribute to the advancement of human knowledge"
43373,Barasat Government College,2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),110,Geography,GEOGRAPHY,General,3,4528610,35.0,25.0,11.0,9.0,2.0,2.0,0.0,0.0,48,36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Higher education and research
* Specialization in a particular science field
* In-depth knowledge and expertise
* Greater career opportunities in research, academia, and industry
* Foundational preparation for graduate studies
* Intellectual curiosity and desire to explore scientific concepts
* Interest in solving complex problems
* Passion for discovering new knowledge
* Desire to make a meaningful contribution to scientific advancements
* Curiosity about the natural world and its workings"
43373,Barasat Government College,2015,,,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),94,Chemistry,CHEMISTRY,General,1,4528644,24.0,10.0,8.0,3.0,1.0,0.0,2.0,1.0,35,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in scientific research
* Passion for understanding the principles and applications of science
* Curiosity about the natural world
* Desire to solve complex scientific problems
* Interest in developing analytical and critical thinking skills
* Passion for communicating scientific knowledge effectively
* Interest in pursuing a career in scientific research, academia, or industry
* Aspiration for higher education in science, such as a master's or doctoral degree
* Interest in exploring interdisciplinary approaches that combine science with other disciplines
* Passion for making a positive impact on society through scientific knowledge and research"
7346,"K.R.M. Mahila Arts & Comm Mahavidyalaya, Vazirabad, Nanded",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,2,4529478,22.0,22.0,21.0,21.0,0.0,0.0,9.0,9.0,52,52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Sociology
* Psychology
* Languages
* Music
* Art
* Drama
* Dance"
5823,K. C. Sheth Arts College,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,3,4530816,190.0,104.0,33.0,25.0,2.0,0.0,163.0,84.0,388,213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,11.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Foreign languages
* Classics
* Religion
* Art history
* Music
* Theatre
* Communication
* Journalism
* Anthropology"
36281,"Shri Krishna Institute of Technology and Management,Bhat Kheri Jhansi road, Gwalior",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,19,Electrical Engineering,201 202 203 204 205,Self Financing,1,4531440,,,,,,,,,20,0,1.0,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Passion for problem-solving and innovation
* Interest in design and construction
* Fascination with technology and its applications
* Desire to make a tangible impact on society
* Encouragement from family, friends, or mentors
* Academic excellence in STEM subjects
* Curiosity about how things work
* Creative and practical mindset
* Appreciation for teamwork and collaboration
* Ambition to pursue a career in engineering"
45174,VARDARAJA DEGREE COLLEGE,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,Self Financing,1,4531853,0.0,0.0,3.0,2.0,1.0,0.0,12.0,3.0,16,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in finance and accounting
* Passion for business management
* Desire to pursue a career in banking, auditing, or tax accounting
* Aspiration to become an entrepreneur
* Interest in corporate finance and investment analysis
* Eagerness to develop analytical and problem-solving skills
* Passion for understanding business operations and decision-making
* Desire to gain a broad foundation in business principles
* Interest in exploring the impact of economics on businesses
* Ambition to play a role in shaping the future of commerce"
10167,"SKES'S RPD COLLEGE, , BELGAUM",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Opt.Marathi,General,1,4532497,21.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,27,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Sociology
* Psychology
* Anthropology
* Languages
* Studio Art
* Music
* Theater
* Communications
* Economics
* Political Science
* Religious Studies
* Women's Studies
* Gender Studies
* Ethnic Studies
* Environmental Studies
* Public Health
* Education
* Social Work
* Criminology
* Criminal Justice
* Public Administration"
26781,"Velammal College of Engineering & Technology, Madurai",2015,,Department of Electrical and Electronics Engineering,Under Graduate,50,B.E.-Bachelor of Engineering,19,Electrical Engineering,Electrical and Electronics Engineering,Self Financing,3,4532948,8.0,3.0,15.0,9.0,0.0,0.0,87.0,57.0,110,69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,,"* Mathematics and science
* Problem-solving
* Design and engineering
* Technology and innovation
* Building and construction
* Aerospace
* Robotics
* Electrical
* Mechanical
* Computer science"
28225,"Govt. College, Badli 240033.",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,General,1,4533188,100.0,39.0,19.0,11.0,0.0,0.0,10.0,9.0,129,59,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Foreign Languages
* Linguistics
* Classics
* Music
* Art
* Theater
* Anthropology
* Sociology
* Psychology"
14213,"Sukhai Singh Degree College, Bhelwal, Pipra Gautam, Basti",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Self Financing,3,4534064,48.0,37.0,58.0,44.0,0.0,0.0,193.0,166.0,299,247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature and languages
* History and culture
* Philosophy and ethics
* Religion and spirituality
* Art and music
* Performance and creative writing
* Social sciences and humanities
* Education and teaching
* Human rights and social justice
* Public policy and advocacy"
18217,"Nevjabai Hitkarini College, Bramhapuri",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Both,1,4534670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Humanities
* Languages
* Literature
* History
* Philosophy
* Religion
* Psychology
* Sociology
* Anthropology
* Economics
* Political science
* Music
* Art
* Theater
* Dance
* Creative writing
* Film studies
* Women's studies
* African American studies
* Hispanic studies
* Asian studies
* Middle Eastern studies
* Native American studies
* Environmental studies
* Education
* Journalism
* Law"
42670,Balurghat College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,General,2,4534882,6.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,9,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Accounting
* Finance
* Economics
* Management
* Statistics
* Business law
* Marketing
* Taxation
* Investment
* Auditing"
19383,"Children T.T. College,Dadabari Chhota Choraha, Near Police Station, Kota",2015,,,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,Education,Self Financing,1,4536550,52.0,52.0,34.0,34.0,31.0,31.0,83.0,83.0,200,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,5.0,5.0,0.0,0.0,0.0,0.0,13.0,13.0,18.0,18.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,"* Passion for teaching and educating
* Strong desire to make a positive impact on students' lives
* Interest in child psychology and development
* Ability to communicate effectively with children and adults
* Creativity and innovation in teaching methods
* Commitment to ongoing learning and professional development
* Belief in the importance of education for societal well-being
* Interest in curriculum development and educational research
* Desire to contribute to the field of education
* Personal experiences that have sparked an interest in teaching"
